id,categories,submission_date,predicted_tag
2408.10145,cs.CV,2024-08-19 16:42:58,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2408.00860,cs.AI,2024-08-01 18:22:29,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2408.10152,cs.RO,2024-08-19 17:02:06,"['Computing methodologies', 'Artificial intelligence', 'Distributed artificial intelligence', 'Cooperation and coordination']"
2408.04965,cs.CL,2024-08-09 09:30:57,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing']"
2408.04961,cs.CV,2024-08-09 09:28:35,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2408.00494,cs.RO,2024-08-01 11:58:35,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2408.12248,cs.CV,2024-08-22 09:36:26,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Mixture models']"
2408.06183,cs.LG,2024-08-12 14:29:54,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Ensemble methods', 'Boosting']"
2408.06029,cs.LG,2024-08-12 09:38:15,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Spectral methods']"
2408.12882,cs.AI,2024-08-23 07:34:26,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Semantic networks']"
2408.09085,cs.CV,2024-08-17 03:45:40,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2408.08631,cs.CL,2024-08-16 09:49:51,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2408.16684,cs.CV,2024-08-29 16:31:05,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2408.11711,cs.CV,2024-08-21 15:35:37,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2408.06072,cs.CV,2024-08-12 11:47:11,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Active vision']"
2408.01623,cs.CL,2024-08-03 01:15:50,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2408.10899,cs.RO,2024-08-20 14:40:20,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2408.10818,cs.LG,2024-08-20 13:13:36,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2408.06265,cs.RO,2024-08-12 16:24:21,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Robotic planning']"
2408.05649,cs.CV,2024-08-10 23:20:36,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2408.17027,cs.CV,2024-08-30 05:57:01,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2408.09441,cs.CV,2024-08-18 11:23:21,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2408.07445,cs.CV,2024-08-14 10:32:16,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2408.13377,cs.RO,2024-08-23 21:24:39,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning with abstraction and generalization']"
2408.10006,cs.LG,2024-08-19 13:59:26,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2409.15684,cs.RO,2024-09-24 02:55:54,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2409.08269,cs.RO,2024-09-12 17:58:07,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2409.09322,cs.CL,2024-09-14 05:51:50,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2409.11692,cs.CV,2024-09-18 04:21:04,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2409.12780,cs.RO,2024-09-19 13:47:03,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Reinforcement learning', 'Sequential decision making']"
2409.11353,cs.CL,2024-09-17 16:55:25,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2409.00674,cs.CV,2024-09-01 09:32:03,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2409.15810,cs.CV,2024-09-24 07:13:37,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2409.06243,cs.CL,2024-09-10 06:24:46,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2409.08566,cs.CV,2024-09-13 06:36:31,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2409.17740,cs.CV,2024-09-26 11:15:15,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2409.13837,cs.RO,2024-09-20 18:22:25,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning for deterministic actions']"
2409.01171,cs.CV,2024-09-02 11:05:32,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2409.07694,cs.CV,2024-09-12 01:58:06,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2409.04734,cs.CV,2024-09-07 06:43:17,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2409.07337,cs.CV,2024-09-11 15:18:11,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2409.14567,cs.RO,2024-09-22 19:04:43,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2409.04205,cs.CV,2024-09-06 11:52:42,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2409.18006,cs.CL,2024-09-26 16:15:14,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Language resources']"
2409.19128,cs.CV,2024-09-27 20:21:19,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2409.17932,cs.LG,2024-09-26 15:08:52,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by regression']"
2409.04122,cs.CL,2024-09-06 08:43:10,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2409.16756,cs.CV,2024-09-25 09:07:46,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2409.17483,cs.LG,2024-09-26 02:44:37,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2409.16563,cs.AI,2024-09-25 02:29:44,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Latent variable models']"
2410.17585,cs.RO,2024-10-23 06:19:53,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning with abstraction and generalization']"
2410.10004,cs.MA,2024-10-13 20:51:37,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Probabilistic reasoning']"
2410.05608,cs.CL,2024-10-08 01:41:56,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2410.16286,cs.CV,2024-10-05 15:09:40,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Tracking']"
2410.02615,cs.LG,2024-10-03 15:52:03,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2410.23742,cs.CV,2024-10-31 08:58:00,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Shape representations']"
2410.16698,cs.LG,2024-10-22 05:07:30,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2410.07081,cs.CV,2024-10-09 17:23:54,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2410.15235,cs.CV,2024-10-19 22:58:33,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Unsupervised learning', 'Dimensionality reduction and manifold learning']"
2410.13274,cs.CL,2024-10-17 07:00:15,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2410.20423,cs.RO,2024-10-27 12:28:02,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2410.09865,cs.CV,2024-10-13 14:58:21,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Visual content-based indexing and retrieval']"
2410.07989,cs.LG,2024-10-10 14:43:49,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2410.15496,cs.CV,2024-10-20 20:26:09,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2410.23905,cs.CV,2024-10-31 13:10:50,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object recognition']"
2410.16270,cs.AI,2024-10-21 17:59:50,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Causal reasoning and diagnostics']"
2410.01404,cs.CV,2024-10-02 10:31:10,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Shape representations']"
2410.16811,cs.LG,2024-10-22 08:38:46,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2410.22816,cs.RO,2024-10-30 08:50:14,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Robotic planning']"
2410.01030,cs.RO,2024-10-01 19:42:31,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Robotic planning']"
2410.16430,cs.CV,2024-10-21 18:50:16,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2410.20869,cs.CL,2024-10-28 09:37:58,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2410.12934,cs.CL,2024-10-16 18:18:42,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Causal reasoning and diagnostics']"
2410.03456,cs.CV,2024-10-04 14:14:28,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2410.15475,cs.CV,2024-10-20 19:15:28,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2411.04388,cs.LG,2024-11-07 03:02:09,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Multi-task learning', 'Learning under covariate shift']"
2411.16213,cs.CV,2024-11-25 09:22:13,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2411.00722,cs.LG,2024-11-01 16:36:14,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2411.07217,cs.LG,2024-11-11 18:38:22,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Feature selection']"
2411.13690,cs.LG,2024-11-20 20:09:44,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Multi-task learning', 'Lifelong machine learning']"
2411.14120,cs.CV,2024-11-21 13:44:18,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Maximum likelihood modeling']"
